round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-06-26-1W,official-20260626-no-fable,anthropic-claude-opus-4-7,anthropic,2026-06-26,2026-06-26,0,official,portfolio,HEALTHCARE,5,0.0,0.0,0.0,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,anthropic-claude-opus-4-8,anthropic,2026-06-26,2026-06-26,0,official,portfolio,HEALTHCARE,5,0.0,0.0,0.0,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,google-gemini-3-1-pro,google,2026-06-26,2026-06-26,0,official,portfolio,HEALTHCARE,3,0.0,0.0,0.0,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,openai-gpt-5-5,openai,2026-06-26,2026-06-26,0,official,portfolio,BIOTECH,5,0.0,0.0,0.0,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,xai-grok-4-3,xai,2026-06-26,2026-06-26,0,official,portfolio,HEALTHCARE,4,0.0,0.0,0.0,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,anthropic-claude-opus-4-7,anthropic,2026-06-29,2026-06-29,3,official,portfolio,HEALTHCARE,5,0.002238464924718319,0.016474862380159383,-0.014236397455441065,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,anthropic-claude-opus-4-8,anthropic,2026-06-29,2026-06-29,3,official,portfolio,HEALTHCARE,5,-0.00019138863268062265,0.016474862380159383,-0.016666251012840007,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,google-gemini-3-1-pro,google,2026-06-29,2026-06-29,3,official,portfolio,HEALTHCARE,3,0.004978784440017769,0.016474862380159383,-0.011496077940141614,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,openai-gpt-5-5,openai,2026-06-29,2026-06-29,3,official,portfolio,BIOTECH,5,0.006833977305973787,0.016474862380159383,-0.009640885074185597,complete,True
CB-2026-06-26-1W,official-20260626-no-fable,xai-grok-4-3,xai,2026-06-29,2026-06-29,3,official,portfolio,HEALTHCARE,4,0.004924797143732812,0.016474862380159383,-0.011550065236426571,complete,True
