round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-07-20-1W,2026-07-20,2026-07-20,BROAD_COMMODITIES,PDBC,17.3799991607666,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,CASH,,1.0,cash,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,CHINA,MCHI,54.08000183105469,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,COMMUNICATIONS,XLC,110.80000305175781,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,CONSUMER_STAPLES,XLP,84.86000061035156,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,DIVIDEND,SCHD,32.75,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,ENERGY,XLE,57.939998626708984,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,FINANCIALS,XLF,56.040000915527344,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,GOLD,IAU,75.3499984741211,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,OIL,USO,125.51000213623047,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,REAL_ESTATE,XLRE,45.22999954223633,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,SMALL_VALUE,IWN,220.85000610351562,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-20,2026-07-20,SP500,SPY,742.0900268554688,yahoo_chart_adjclose,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,BROAD_COMMODITIES,PDBC,17.65,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,CASH,,1.0,cash,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,CHINA,MCHI,54.0,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,COMMUNICATIONS,XLC,110.03,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,CONSUMER_STAPLES,XLP,84.06,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,DIVIDEND,SCHD,32.82,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,ENERGY,XLE,58.5,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,FINANCIALS,XLF,56.11,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,GOLD,IAU,76.82,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,OIL,USO,128.85,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,REAL_ESTATE,XLRE,45.2,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,SMALL_VALUE,IWN,222.91,tiingo_eod,True
CB-2026-07-20-1W,2026-07-21,2026-07-21,SP500,SPY,748.28,tiingo_eod,True
