round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-fable-5,anthropic,2026-07-28,2026-07-28,0,official,portfolio,EQUAL_WEIGHT_SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-4-8,anthropic,2026-07-28,2026-07-28,0,official,portfolio,FINANCIALS,3,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-5,anthropic,2026-07-28,2026-07-28,0,official,portfolio,FINANCIALS,5,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,google-gemini-3-1-pro,google,2026-07-28,2026-07-28,0,official,portfolio,CONSUMER_STAPLES,2,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-5,openai,2026-07-28,2026-07-28,0,official,portfolio,HEALTHCARE,4,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-6-sol,openai,2026-07-28,2026-07-28,0,official,portfolio,FINANCIALS,4,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-3,xai,2026-07-28,2026-07-28,0,official,portfolio,SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-5,xai,2026-07-28,2026-07-28,0,official,portfolio,EQUAL_WEIGHT_SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-fable-5,anthropic,2026-07-29,2026-07-29,1,official,portfolio,EQUAL_WEIGHT_SP500,4,-0.010268138568392954,-0.015387522608859894,0.00511938404046694,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-4-8,anthropic,2026-07-29,2026-07-29,1,official,portfolio,FINANCIALS,3,-0.010571034958771852,-0.015387522608859894,0.004816487650088042,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-5,anthropic,2026-07-29,2026-07-29,1,official,portfolio,FINANCIALS,5,-0.009520808188917967,-0.015387522608859894,0.005866714419941927,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,google-gemini-3-1-pro,google,2026-07-29,2026-07-29,1,official,portfolio,CONSUMER_STAPLES,2,-0.0013261953537754834,-0.015387522608859894,0.01406132725508441,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-5,openai,2026-07-29,2026-07-29,1,official,portfolio,HEALTHCARE,4,-0.007738861796698493,-0.015387522608859894,0.0076486608121614005,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-6-sol,openai,2026-07-29,2026-07-29,1,official,portfolio,FINANCIALS,4,-0.005355381977861934,-0.015387522608859894,0.01003214063099796,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-3,xai,2026-07-29,2026-07-29,1,official,portfolio,SP500,4,-0.012568794095511284,-0.015387522608859894,0.0028187285133486097,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-5,xai,2026-07-29,2026-07-29,1,official,portfolio,EQUAL_WEIGHT_SP500,4,-0.003223859598655565,-0.015387522608859894,0.012163663010204329,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-fable-5,anthropic,2026-07-30,2026-07-30,2,official,portfolio,EQUAL_WEIGHT_SP500,4,-0.012166355932666517,0.0011203196285398676,-0.013286675561206385,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-4-8,anthropic,2026-07-30,2026-07-30,2,official,portfolio,FINANCIALS,3,-0.014067949397517243,0.0011203196285398676,-0.01518826902605711,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,anthropic-claude-opus-5,anthropic,2026-07-30,2026-07-30,2,official,portfolio,FINANCIALS,5,-0.00686343703676653,0.0011203196285398676,-0.007983756665306398,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,google-gemini-3-1-pro,google,2026-07-30,2026-07-30,2,official,portfolio,CONSUMER_STAPLES,2,-0.02031183184966956,0.0011203196285398676,-0.021432151478209427,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-5,openai,2026-07-30,2026-07-30,2,official,portfolio,HEALTHCARE,4,-0.008368319326311602,0.0011203196285398676,-0.00948863895485147,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,openai-gpt-5-6-sol,openai,2026-07-30,2026-07-30,2,official,portfolio,FINANCIALS,4,-0.0012235752138905654,0.0011203196285398676,-0.0023438948424304327,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-3,xai,2026-07-30,2026-07-30,2,official,portfolio,SP500,4,-0.007162672912908263,0.0011203196285398676,-0.00828299254144813,complete,True
CB-2026-07-28-1W,official-v2-2-all-weekly-20260728-clean,xai-grok-4-5,xai,2026-07-30,2026-07-30,2,official,portfolio,EQUAL_WEIGHT_SP500,4,-0.00422354210794328,0.0011203196285398676,-0.005343861736483147,complete,True
