round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-fable-5,anthropic,2026-07-20,2026-07-20,0,official,portfolio,ENERGY,4,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-7,anthropic,2026-07-20,2026-07-20,0,official,portfolio,SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-8,anthropic,2026-07-20,2026-07-20,0,official,portfolio,SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,google-gemini-3-1-pro,google,2026-07-20,2026-07-20,0,official,portfolio,OIL,4,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-5,openai,2026-07-20,2026-07-20,0,official,portfolio,OIL,5,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-6-sol,openai,2026-07-20,2026-07-20,0,official,portfolio,COMMUNICATIONS,2,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-3,xai,2026-07-20,2026-07-20,0,official,portfolio,SP500,4,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-5,xai,2026-07-20,2026-07-20,0,official,portfolio,OIL,5,0.0,0.0,0.0,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-fable-5,anthropic,2026-07-21,2026-07-21,1,official,portfolio,ENERGY,4,0.00697760156849554,0.008341269819728714,-0.0013636682512331742,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-7,anthropic,2026-07-21,2026-07-21,1,official,portfolio,SP500,4,0.005940764019826061,0.008341269819728714,-0.0024005057999026526,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-8,anthropic,2026-07-21,2026-07-21,1,official,portfolio,SP500,4,0.006323940109695714,0.008341269819728714,-0.0020173297100330003,complete,True
CB-2026-07-20-1W,official-v2-20260720,google-gemini-3-1-pro,google,2026-07-21,2026-07-21,1,official,portfolio,OIL,4,0.016616528107823658,0.008341269819728714,0.008275258288094944,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-5,openai,2026-07-21,2026-07-21,1,official,portfolio,OIL,5,0.013122202827697898,0.008341269819728714,0.004780933007969184,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-6-sol,openai,2026-07-21,2026-07-21,1,official,portfolio,COMMUNICATIONS,2,0.001357854481081111,0.008341269819728714,-0.006983415338647603,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-3,xai,2026-07-21,2026-07-21,1,official,portfolio,SP500,4,0.0036339053449210065,0.008341269819728714,-0.004707364474807707,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-5,xai,2026-07-21,2026-07-21,1,official,portfolio,OIL,5,0.012274892172015588,0.008341269819728714,0.0039336223522868745,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-fable-5,anthropic,2026-07-22,2026-07-22,2,official,portfolio,ENERGY,4,0.01659864926405703,0.007168905324161257,0.009429743939895773,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-7,anthropic,2026-07-22,2026-07-22,2,official,portfolio,SP500,4,0.008018446051486449,0.007168905324161257,0.0008495407273251925,complete,True
CB-2026-07-20-1W,official-v2-20260720,anthropic-claude-opus-4-8,anthropic,2026-07-22,2026-07-22,2,official,portfolio,SP500,4,0.008688721139772464,0.007168905324161257,0.0015198158156112078,complete,True
CB-2026-07-20-1W,official-v2-20260720,google-gemini-3-1-pro,google,2026-07-22,2026-07-22,2,official,portfolio,OIL,4,0.02693823199191534,0.007168905324161257,0.019769326667754085,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-5,openai,2026-07-22,2026-07-22,2,official,portfolio,OIL,5,0.02331782833550983,0.007168905324161257,0.016148923011348574,complete,True
CB-2026-07-20-1W,official-v2-20260720,openai-gpt-5-6-sol,openai,2026-07-22,2026-07-22,2,official,portfolio,COMMUNICATIONS,2,0.0036530991543076152,0.007168905324161257,-0.0035158061698536414,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-3,xai,2026-07-22,2026-07-22,2,official,portfolio,SP500,4,0.006121302917159133,0.007168905324161257,-0.0010476024070021238,complete,True
CB-2026-07-20-1W,official-v2-20260720,xai-grok-4-5,xai,2026-07-22,2026-07-22,2,official,portfolio,OIL,5,0.02194719068533008,0.007168905324161257,0.014778285361168823,complete,True
