round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-08-11-1M,2026-08-11,2026-08-11,BIOTECH,XBI,158.07,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,CANADA,EWC,61.51,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,CASH,,1.0,cash,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,CYBERSECURITY,CIBR,99.92,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,DIVIDEND,SCHD,34.27,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,ENERGY,XLE,60.93,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,FINANCIALS,XLF,57.8,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,GOLD,IAU,82.18,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,HEALTHCARE,XLV,168.01,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,JAPAN,EWJ,96.28,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,LARGE_VALUE,IWD,257.92,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,METALS_MINING,XME,117.83,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,OIL,USO,127.61,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,SEMICONDUCTORS,SMH,572.93,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,SOFTWARE,IGV,103.92,tiingo_eod,True
CB-2026-08-11-1M,2026-08-11,2026-08-11,SP500,SPY,770.56,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,BIOTECH,XBI,159.39,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,CANADA,EWC,61.77,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,CASH,,1.0,cash,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,CYBERSECURITY,CIBR,100.39,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,DIVIDEND,SCHD,34.26,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,ENERGY,XLE,61.03,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,FINANCIALS,XLF,57.92,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,GOLD,IAU,82.98,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,HEALTHCARE,XLV,168.44,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,JAPAN,EWJ,97.79,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,LARGE_VALUE,IWD,257.77,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,METALS_MINING,XME,116.79,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,OIL,USO,127.3,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,SEMICONDUCTORS,SMH,584.83,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,SOFTWARE,IGV,103.08,tiingo_eod,True
CB-2026-08-11-1M,2026-08-12,2026-08-12,SP500,SPY,772.49,tiingo_eod,True
CB-2026-08-11-1M,2026-08-13,2026-08-13,BIOTECH,XBI,156.86,tiingo_eod,True
CB-2026-08-11-1M,2026-08-13,2026-08-13,CANADA,EWC,62.1,tiingo_eod,True
CB-2026-08-11-1M,2026-08-13,2026-08-13,CASH,,1.0,cash,True
